session_id,user_id,platform,campaign_id,campaign_name,timestamp,session_order,converted,conversion_value
sess_006443,user_015418,instagram,CAMP_0003,Flash Sale - Organic Footwear - Oct2025,2025-11-18 11:40:00,2,True,1486.48
sess_006444,user_015419,instagram,CAMP_0026,Influencer Collaboration - Organic Footwear - Nov2025,2025-10-05 23:15:00,1,False,0.0
sess_006445,user_015419,facebook,CAMP_0005,Festive Campaign - Eco Accessories - Sep2025,2025-10-08 23:15:00,2,True,1463.23
sess_006446,user_015420,google,CAMP_0040,Product Launch - Sustainable Clothing - Nov2025,2025-09-17 01:58:00,1,False,0.0
sess_006447,user_015420,facebook,CAMP_0008,Influencer Collaboration - Eco Accessories - Sep2025,2025-09-30 01:58:00,2,True,610.5
sess_006448,user_015421,google,CAMP_0032,Flash Sale - Eco Accessories - Oct2025,2025-11-17 01:25:00,1,False,0.0
sess_006449,user_015421,facebook,CAMP_0024,Product Launch - Organic Footwear - Nov2025,2025-11-27 01:25:00,2,True,1184.3
sess_006450,user_015422,instagram,CAMP_0028,Influencer Collaboration - Green Living - Nov2025,2025-11-03 17:38:00,1,False,0.0
sess_006451,user_015422,google,CAMP_0032,Flash Sale - Eco Accessories - Oct2025,2025-11-14 17:38:00,2,True,2954.66
sess_006452,user_015423,instagram,CAMP_0029,Influencer Collaboration - Organic Footwear - Nov2025,2025-11-06 12:05:00,1,False,0.0
sess_006453,user_015423,facebook,CAMP_0021,Influencer Collaboration - Organic Footwear - Oct2025,2025-11-13 12:05:00,2,True,819.59
sess_006454,user_015424,instagram,CAMP_0017,Festive Campaign - Green Living - Sep2025,2025-11-13 05:49:00,1,False,0.0
sess_006455,user_015424,facebook,CAMP_0047,Influencer Collaboration - Organic Footwear - Oct2025,2025-11-21 05:49:00,2,True,2907.23
sess_006456,user_015425,instagram,CAMP_0010,Influencer Collaboration - Organic Footwear - Sep2025,2025-09-25 02:30:00,1,False,0.0
sess_006457,user_015425,google,CAMP_0034,Brand Awareness - Green Living - Sep2025,2025-10-05 02:30:00,2,True,2250.29
sess_006458,user_015426,instagram,CAMP_0003,Flash Sale - Organic Footwear - Oct2025,2025-11-27 18:20:00,1,False,0.0
sess_006459,user_015426,facebook,CAMP_0046,Festive Campaign - Eco Accessories - Nov2025,2025-12-01 18:20:00,2,True,2171.05
sess_006460,user_015427,google,CAMP_0012,Festive Campaign - Organic Footwear - Nov2025,2025-09-28 11:25:00,1,False,0.0
sess_006461,user_015427,facebook,CAMP_0008,Influencer Collaboration - Eco Accessories - Sep2025,2025-09-30 11:25:00,2,True,550.52
sess_006462,user_015428,facebook,CAMP_0033,Product Launch - Eco Accessories - Oct2025,2025-10-26 03:22:00,1,False,0.0
sess_006463,user_015428,instagram,CAMP_0007,Flash Sale - Organic Footwear - Oct2025,2025-11-04 03:22:00,2,True,908.94
sess_006464,user_015429,google,CAMP_0016,Festive Campaign - Sustainable Clothing - Nov2025,2025-10-26 13:22:00,1,False,0.0
sess_006465,user_015429,instagram,CAMP_0014,Flash Sale - Sustainable Clothing - Oct2025,2025-11-06 13:22:00,2,True,1591.96
sess_006466,user_015430,instagram,CAMP_0002,Product Launch - Eco Accessories - Oct2025,2025-12-18 18:52:00,1,False,0.0
sess_006467,user_015430,google,CAMP_0038,Festive Campaign - Eco Accessories - Nov2025,2025-12-28 18:52:00,2,True,2648.9
sess_006468,user_015431,facebook,CAMP_0025,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-10-24 22:07:00,1,False,0.0
sess_006469,user_015431,instagram,CAMP_0007,Flash Sale - Organic Footwear - Oct2025,2025-11-04 22:07:00,2,True,927.52
sess_006470,user_015432,instagram,CAMP_0026,Influencer Collaboration - Organic Footwear - Nov2025,2025-10-11 21:28:00,1,False,0.0
sess_006471,user_015432,facebook,CAMP_0025,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-10-23 21:28:00,2,True,3607.3
sess_006472,user_015433,instagram,CAMP_0029,Influencer Collaboration - Organic Footwear - Nov2025,2025-09-26 16:23:00,1,False,0.0
sess_006473,user_015433,google,CAMP_0034,Brand Awareness - Green Living - Sep2025,2025-10-05 16:23:00,2,True,2321.26
sess_006474,user_015434,google,CAMP_0040,Product Launch - Sustainable Clothing - Nov2025,2025-11-18 08:55:00,1,False,0.0
sess_006475,user_015434,facebook,CAMP_0036,Product Launch - Green Living - Nov2025,2025-11-24 08:55:00,2,True,1149.83
sess_006476,user_015435,facebook,CAMP_0033,Product Launch - Eco Accessories - Oct2025,2025-11-23 11:43:00,1,False,0.0
sess_006477,user_015435,instagram,CAMP_0029,Influencer Collaboration - Organic Footwear - Nov2025,2025-12-01 11:43:00,2,True,2359.1
sess_006478,user_015436,google,CAMP_0034,Brand Awareness - Green Living - Sep2025,2025-11-28 22:03:00,1,False,0.0
sess_006479,user_015436,instagram,CAMP_0029,Influencer Collaboration - Organic Footwear - Nov2025,2025-12-01 22:03:00,2,True,2172.52
sess_006480,user_015437,google,CAMP_0012,Festive Campaign - Organic Footwear - Nov2025,2025-11-01 13:51:00,1,False,0.0
sess_006481,user_015437,instagram,CAMP_0048,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-11-09 13:51:00,2,True,882.99
sess_006482,user_015438,instagram,CAMP_0010,Influencer Collaboration - Organic Footwear - Sep2025,2025-11-10 02:18:00,1,False,0.0
sess_006483,user_015438,facebook,CAMP_0047,Influencer Collaboration - Organic Footwear - Oct2025,2025-11-21 02:18:00,2,True,2444.18
sess_006484,user_015439,google,CAMP_0040,Product Launch - Sustainable Clothing - Nov2025,2025-10-06 19:19:00,1,False,0.0
sess_006485,user_015439,instagram,CAMP_0010,Influencer Collaboration - Organic Footwear - Sep2025,2025-10-14 19:19:00,2,True,1616.59
sess_006486,user_015440,google,CAMP_0015,Festive Campaign - Eco Accessories - Nov2025,2025-12-05 20:40:00,1,False,0.0
sess_006487,user_015440,facebook,CAMP_0041,Festive Campaign - Sustainable Clothing - Nov2025,2025-12-18 20:40:00,2,True,1758.93
sess_006488,user_015441,google,CAMP_0032,Flash Sale - Eco Accessories - Oct2025,2025-11-16 22:52:00,1,False,0.0
sess_006489,user_015441,instagram,CAMP_0026,Influencer Collaboration - Organic Footwear - Nov2025,2025-11-22 22:52:00,2,True,395.55
sess_006490,user_015442,google,CAMP_0016,Festive Campaign - Sustainable Clothing - Nov2025,2025-11-06 23:58:00,1,False,0.0
sess_006491,user_015442,facebook,CAMP_0033,Product Launch - Eco Accessories - Oct2025,2025-11-13 23:58:00,2,True,1155.29
sess_006492,user_015443,facebook,CAMP_0019,Product Launch - Eco Accessories - Nov2025,2025-11-03 21:25:00,1,False,0.0
sess_006493,user_015443,instagram,CAMP_0048,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-11-09 21:25:00,2,True,1658.11
sess_006494,user_015444,facebook,CAMP_0006,Influencer Collaboration - Sustainable Clothing - Sep2025,2025-10-09 00:47:00,1,False,0.0
sess_006495,user_015444,instagram,CAMP_0010,Influencer Collaboration - Organic Footwear - Sep2025,2025-10-14 00:47:00,2,True,1722.39
sess_006496,user_015445,facebook,CAMP_0046,Festive Campaign - Eco Accessories - Nov2025,2025-10-28 13:05:00,1,False,0.0
sess_006497,user_015445,instagram,CAMP_0014,Flash Sale - Sustainable Clothing - Oct2025,2025-11-06 13:05:00,2,True,2167.82
sess_006498,user_015446,facebook,CAMP_0011,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-09-29 08:37:00,1,False,0.0
sess_006499,user_015446,instagram,CAMP_0001,Flash Sale - Eco Accessories - Sep2025,2025-10-05 08:37:00,2,True,1205.25
sess_006500,user_015447,facebook,CAMP_0021,Influencer Collaboration - Organic Footwear - Oct2025,2025-11-06 20:54:00,1,False,0.0
sess_006501,user_015447,google,CAMP_0015,Festive Campaign - Eco Accessories - Nov2025,2025-11-14 20:54:00,2,True,2497.13
sess_006502,user_015448,google,CAMP_0013,Influencer Collaboration - Green Living - Oct2025,2025-11-10 14:54:00,1,False,0.0
sess_006503,user_015448,facebook,CAMP_0047,Influencer Collaboration - Organic Footwear - Oct2025,2025-11-21 14:54:00,2,True,2962.74
sess_006504,user_015449,facebook,CAMP_0004,Festive Campaign - Green Living - Nov2025,2025-11-21 05:25:00,1,False,0.0
sess_006505,user_015449,google,CAMP_0009,Brand Awareness - Green Living - Nov2025,2025-11-27 05:25:00,2,True,1066.67
sess_006506,user_015450,instagram,CAMP_0026,Influencer Collaboration - Organic Footwear - Nov2025,2025-11-17 17:41:00,1,False,0.0
sess_006507,user_015450,google,CAMP_0016,Festive Campaign - Sustainable Clothing - Nov2025,2025-11-29 17:41:00,2,True,882.09
sess_006508,user_015451,google,CAMP_0032,Flash Sale - Eco Accessories - Oct2025,2025-11-01 00:43:00,1,False,0.0
sess_006509,user_015451,instagram,CAMP_0020,Product Launch - Eco Accessories - Oct2025,2025-11-09 00:43:00,2,True,904.03
sess_006510,user_015452,facebook,CAMP_0019,Product Launch - Eco Accessories - Nov2025,2025-10-24 17:48:00,1,False,0.0
sess_006511,user_015452,google,CAMP_0022,Product Launch - Eco Accessories - Oct2025,2025-10-31 17:48:00,2,True,1313.72
sess_006512,user_015453,google,CAMP_0016,Festive Campaign - Sustainable Clothing - Nov2025,2025-10-28 22:52:00,1,False,0.0
sess_006513,user_015453,facebook,CAMP_0045,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-11-01 22:52:00,2,True,1187.04
sess_006514,user_015454,google,CAMP_0034,Brand Awareness - Green Living - Sep2025,2025-09-19 04:30:00,1,False,0.0
sess_006515,user_015454,instagram,CAMP_0017,Festive Campaign - Green Living - Sep2025,2025-10-01 04:30:00,2,True,3017.68
sess_006516,user_015455,facebook,CAMP_0046,Festive Campaign - Eco Accessories - Nov2025,2025-12-08 06:41:00,1,False,0.0
sess_006517,user_015455,google,CAMP_0012,Festive Campaign - Organic Footwear - Nov2025,2025-12-17 06:41:00,2,True,3113.61
sess_006518,user_015456,google,CAMP_0016,Festive Campaign - Sustainable Clothing - Nov2025,2025-10-24 01:55:00,1,False,0.0
sess_006519,user_015456,instagram,CAMP_0014,Flash Sale - Sustainable Clothing - Oct2025,2025-11-06 01:55:00,2,True,2795.93
sess_006520,user_015457,facebook,CAMP_0037,Flash Sale - Eco Accessories - Nov2025,2025-10-23 20:51:00,1,False,0.0
sess_006521,user_015457,instagram,CAMP_0007,Flash Sale - Organic Footwear - Oct2025,2025-11-04 20:51:00,2,True,511.93
sess_006522,user_015458,instagram,CAMP_0003,Flash Sale - Organic Footwear - Oct2025,2025-10-21 20:49:00,1,False,0.0
sess_006523,user_015458,facebook,CAMP_0023,Product Launch - Sustainable Clothing - Oct2025,2025-11-02 20:49:00,2,True,3117.55
sess_006524,user_015459,google,CAMP_0034,Brand Awareness - Green Living - Sep2025,2025-10-15 01:00:00,1,False,0.0
sess_006525,user_015459,instagram,CAMP_0002,Product Launch - Eco Accessories - Oct2025,2025-10-23 01:00:00,2,True,2723.53
sess_006526,user_015460,instagram,CAMP_0035,Flash Sale - Organic Footwear - Nov2025,2025-11-18 07:33:00,1,False,0.0
sess_006527,user_015460,facebook,CAMP_0044,Flash Sale - Organic Footwear - Nov2025,2025-11-24 07:33:00,2,True,2023.47
sess_006528,user_015461,instagram,CAMP_0028,Influencer Collaboration - Green Living - Nov2025,2025-11-27 17:40:00,1,False,0.0
sess_006529,user_015461,facebook,CAMP_0004,Festive Campaign - Green Living - Nov2025,2025-12-01 17:40:00,2,True,1902.69
sess_006530,user_015462,facebook,CAMP_0006,Influencer Collaboration - Sustainable Clothing - Sep2025,2025-11-22 17:02:00,1,False,0.0
sess_006531,user_015462,instagram,CAMP_0028,Influencer Collaboration - Green Living - Nov2025,2025-12-01 17:02:00,2,True,2247.35
sess_006532,user_015463,instagram,CAMP_0014,Flash Sale - Sustainable Clothing - Oct2025,2025-11-21 19:48:00,1,False,0.0
sess_006533,user_015463,facebook,CAMP_0046,Festive Campaign - Eco Accessories - Nov2025,2025-12-01 19:48:00,2,True,2720.46
sess_006534,user_015464,google,CAMP_0038,Festive Campaign - Eco Accessories - Nov2025,2025-12-10 05:19:00,1,False,0.0
sess_006535,user_015464,facebook,CAMP_0041,Festive Campaign - Sustainable Clothing - Nov2025,2025-12-18 05:19:00,2,True,1145.65
sess_006536,user_015465,google,CAMP_0043,Brand Awareness - Eco Accessories - Oct2025,2025-10-28 16:13:00,1,False,0.0
sess_006537,user_015465,instagram,CAMP_0014,Flash Sale - Sustainable Clothing - Oct2025,2025-11-06 16:13:00,2,True,1589.56
sess_006538,user_015466,google,CAMP_0038,Festive Campaign - Eco Accessories - Nov2025,2025-11-16 14:31:00,1,False,0.0
sess_006539,user_015466,facebook,CAMP_0036,Product Launch - Green Living - Nov2025,2025-11-24 14:31:00,2,True,955.89
sess_006540,user_015467,facebook,CAMP_0046,Festive Campaign - Eco Accessories - Nov2025,2025-10-21 11:25:00,1,False,0.0
sess_006541,user_015467,google,CAMP_0039,Flash Sale - Sustainable Clothing - Oct2025,2025-10-26 11:25:00,2,True,3437.8
sess_006542,user_015468,instagram,CAMP_0003,Flash Sale - Organic Footwear - Oct2025,2025-11-10 04:14:00,1,False,0.0
sess_006543,user_015468,facebook,CAMP_0021,Influencer Collaboration - Organic Footwear - Oct2025,2025-11-13 04:14:00,2,True,652.17
sess_006544,user_015469,facebook,CAMP_0045,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-10-10 22:01:00,1,False,0.0
sess_006545,user_015469,instagram,CAMP_0002,Product Launch - Eco Accessories - Oct2025,2025-10-23 22:01:00,2,True,2924.11
sess_006546,user_015470,instagram,CAMP_0010,Influencer Collaboration - Organic Footwear - Sep2025,2025-09-15 04:46:00,1,False,0.0
sess_006547,user_015470,facebook,CAMP_0049,Influencer Collaboration - Green Living - Sep2025,2025-09-26 04:46:00,2,True,2251.45
sess_006548,user_015471,google,CAMP_0013,Influencer Collaboration - Green Living - Oct2025,2025-10-21 13:28:00,1,False,0.0
sess_006549,user_015471,instagram,CAMP_0002,Product Launch - Eco Accessories - Oct2025,2025-10-23 13:28:00,2,True,2546.58
sess_006550,user_015472,instagram,CAMP_0031,Flash Sale - Organic Footwear - Sep2025,2025-10-28 10:40:00,1,False,0.0
sess_006551,user_015472,google,CAMP_0013,Influencer Collaboration - Green Living - Oct2025,2025-10-31 10:40:00,2,True,976.73
sess_006552,user_015473,google,CAMP_0038,Festive Campaign - Eco Accessories - Nov2025,2025-11-03 15:28:00,1,False,0.0
sess_006553,user_015473,instagram,CAMP_0007,Flash Sale - Organic Footwear - Oct2025,2025-11-04 15:28:00,2,True,903.81
sess_006554,user_015474,instagram,CAMP_0042,Festive Campaign - Organic Footwear - Sep2025,2025-11-04 15:46:00,1,False,0.0
sess_006555,user_015474,facebook,CAMP_0033,Product Launch - Eco Accessories - Oct2025,2025-11-13 15:46:00,2,True,1009.72
sess_006556,user_015475,instagram,CAMP_0014,Flash Sale - Sustainable Clothing - Oct2025,2025-10-31 21:37:00,1,False,0.0
sess_006557,user_015475,facebook,CAMP_0023,Product Launch - Sustainable Clothing - Oct2025,2025-11-02 21:37:00,2,True,3851.65
sess_006558,user_015476,google,CAMP_0013,Influencer Collaboration - Green Living - Oct2025,2025-11-27 21:56:00,1,False,0.0
sess_006559,user_015476,instagram,CAMP_0028,Influencer Collaboration - Green Living - Nov2025,2025-12-01 21:56:00,2,True,1885.42
sess_006560,user_015477,google,CAMP_0039,Flash Sale - Sustainable Clothing - Oct2025,2025-11-02 13:01:00,1,False,0.0
sess_006561,user_015477,instagram,CAMP_0007,Flash Sale - Organic Footwear - Oct2025,2025-11-04 13:01:00,2,True,1003.87
sess_006562,user_015478,google,CAMP_0039,Flash Sale - Sustainable Clothing - Oct2025,2025-11-14 02:12:00,1,False,0.0
sess_006563,user_015478,instagram,CAMP_0003,Flash Sale - Organic Footwear - Oct2025,2025-11-18 02:12:00,2,True,1633.78
sess_006564,user_015479,google,CAMP_0040,Product Launch - Sustainable Clothing - Nov2025,2025-12-12 06:21:00,1,False,0.0
sess_006565,user_015479,facebook,CAMP_0037,Flash Sale - Eco Accessories - Nov2025,2025-12-17 06:21:00,2,True,3931.92
sess_006566,user_015480,google,CAMP_0038,Festive Campaign - Eco Accessories - Nov2025,2025-11-12 08:13:00,1,False,0.0
sess_006567,user_015480,facebook,CAMP_0033,Product Launch - Eco Accessories - Oct2025,2025-11-13 08:13:00,2,True,873.44
sess_006568,user_015481,google,CAMP_0015,Festive Campaign - Eco Accessories - Nov2025,2025-10-21 10:55:00,1,False,0.0
sess_006569,user_015481,facebook,CAMP_0006,Influencer Collaboration - Sustainable Clothing - Sep2025,2025-10-25 10:55:00,2,True,2915.52
sess_006570,user_015482,google,CAMP_0013,Influencer Collaboration - Green Living - Oct2025,2025-10-19 18:29:00,1,False,0.0
sess_006571,user_015482,instagram,CAMP_0002,Product Launch - Eco Accessories - Oct2025,2025-10-23 18:29:00,2,True,2588.08
sess_006572,user_015483,google,CAMP_0009,Brand Awareness - Green Living - Nov2025,2025-11-20 13:15:00,1,False,0.0
sess_006573,user_015483,facebook,CAMP_0004,Festive Campaign - Green Living - Nov2025,2025-12-01 13:15:00,2,True,1936.31
sess_006574,user_015484,instagram,CAMP_0001,Flash Sale - Eco Accessories - Sep2025,2025-12-22 07:59:00,1,False,0.0
sess_006575,user_015484,facebook,CAMP_0019,Product Launch - Eco Accessories - Nov2025,2025-12-23 07:59:00,2,True,2214.51
sess_006576,user_015485,instagram,CAMP_0001,Flash Sale - Eco Accessories - Sep2025,2025-11-19 10:16:00,1,False,0.0
sess_006577,user_015485,facebook,CAMP_0024,Product Launch - Organic Footwear - Nov2025,2025-11-27 10:16:00,2,True,1520.29
sess_006578,user_015486,facebook,CAMP_0041,Festive Campaign - Sustainable Clothing - Nov2025,2025-11-01 17:43:00,1,False,0.0
sess_006579,user_015486,instagram,CAMP_0020,Product Launch - Eco Accessories - Oct2025,2025-11-09 17:43:00,2,True,864.57
sess_006580,user_015487,facebook,CAMP_0050,Flash Sale - Sustainable Clothing - Nov2025,2025-11-06 12:19:00,1,False,0.0
sess_006581,user_015487,google,CAMP_0015,Festive Campaign - Eco Accessories - Nov2025,2025-11-14 12:19:00,2,True,2078.06
sess_006582,user_015488,facebook,CAMP_0011,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-10-06 15:23:00,1,False,0.0
sess_006583,user_015488,instagram,CAMP_0042,Festive Campaign - Organic Footwear - Sep2025,2025-10-10 15:23:00,2,True,2757.16
sess_006584,user_015489,instagram,CAMP_0028,Influencer Collaboration - Green Living - Nov2025,2025-10-07 21:07:00,1,False,0.0
sess_006585,user_015489,facebook,CAMP_0005,Festive Campaign - Eco Accessories - Sep2025,2025-10-08 21:07:00,2,True,1044.35
sess_006586,user_015490,instagram,CAMP_0048,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-09-18 00:54:00,1,False,0.0
sess_006587,user_015490,facebook,CAMP_0049,Influencer Collaboration - Green Living - Sep2025,2025-09-26 00:54:00,2,True,3011.71
sess_006588,user_015491,instagram,CAMP_0010,Influencer Collaboration - Organic Footwear - Sep2025,2025-10-29 18:10:00,1,False,0.0
sess_006589,user_015491,facebook,CAMP_0023,Product Launch - Sustainable Clothing - Oct2025,2025-11-02 18:10:00,2,True,3631.78
sess_006590,user_015492,instagram,CAMP_0029,Influencer Collaboration - Organic Footwear - Nov2025,2025-10-30 12:31:00,1,False,0.0
sess_006591,user_015492,google,CAMP_0013,Influencer Collaboration - Green Living - Oct2025,2025-10-31 12:31:00,2,True,1057.28
sess_006592,user_015493,google,CAMP_0030,Product Launch - Sustainable Clothing - Nov2025,2025-10-10 01:38:00,1,False,0.0
sess_006593,user_015493,instagram,CAMP_0031,Flash Sale - Organic Footwear - Sep2025,2025-10-23 01:38:00,2,True,4291.04
sess_006594,user_015494,facebook,CAMP_0006,Influencer Collaboration - Sustainable Clothing - Sep2025,2025-10-28 11:42:00,1,False,0.0
sess_006595,user_015494,instagram,CAMP_0014,Flash Sale - Sustainable Clothing - Oct2025,2025-11-06 11:42:00,2,True,2078.82
sess_006596,user_015495,google,CAMP_0015,Festive Campaign - Eco Accessories - Nov2025,2025-09-29 16:09:00,1,False,0.0
sess_006597,user_015495,instagram,CAMP_0001,Flash Sale - Eco Accessories - Sep2025,2025-10-05 16:09:00,2,True,634.52
sess_006598,user_015496,google,CAMP_0009,Brand Awareness - Green Living - Nov2025,2025-11-01 15:08:00,1,False,0.0
sess_006599,user_015496,facebook,CAMP_0021,Influencer Collaboration - Organic Footwear - Oct2025,2025-11-13 15:08:00,2,True,1176.59
sess_006600,user_015497,google,CAMP_0030,Product Launch - Sustainable Clothing - Nov2025,2025-10-17 08:38:00,1,False,0.0
sess_006601,user_015497,facebook,CAMP_0011,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-10-18 08:38:00,2,True,777.68
sess_006602,user_015498,facebook,CAMP_0004,Festive Campaign - Green Living - Nov2025,2025-11-10 03:23:00,1,False,0.0
sess_006603,user_015498,instagram,CAMP_0003,Flash Sale - Organic Footwear - Oct2025,2025-11-18 03:23:00,2,True,2100.08
sess_006604,user_015499,instagram,CAMP_0007,Flash Sale - Organic Footwear - Oct2025,2025-12-12 06:40:00,1,False,0.0
sess_006605,user_015499,facebook,CAMP_0037,Flash Sale - Eco Accessories - Nov2025,2025-12-17 06:40:00,2,True,2683.86
sess_006606,user_015500,google,CAMP_0034,Brand Awareness - Green Living - Sep2025,2025-10-19 11:42:00,1,False,0.0
sess_006607,user_015500,facebook,CAMP_0006,Influencer Collaboration - Sustainable Clothing - Sep2025,2025-10-25 11:42:00,2,True,3605.08
sess_006608,user_015501,google,CAMP_0032,Flash Sale - Eco Accessories - Oct2025,2025-10-07 18:24:00,1,False,0.0
sess_006609,user_015501,instagram,CAMP_0010,Influencer Collaboration - Organic Footwear - Sep2025,2025-10-14 18:24:00,2,True,1292.23
sess_006610,user_015502,facebook,CAMP_0037,Flash Sale - Eco Accessories - Nov2025,2025-10-03 19:46:00,1,False,0.0
sess_006611,user_015502,instagram,CAMP_0001,Flash Sale - Eco Accessories - Sep2025,2025-10-05 19:46:00,2,True,904.63
sess_006612,user_015503,instagram,CAMP_0020,Product Launch - Eco Accessories - Oct2025,2025-10-20 08:11:00,1,False,0.0
sess_006613,user_015503,facebook,CAMP_0025,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-10-23 08:11:00,2,True,1521.01
sess_006614,user_015504,google,CAMP_0015,Festive Campaign - Eco Accessories - Nov2025,2025-11-17 19:05:00,1,False,0.0
sess_006615,user_015504,facebook,CAMP_0024,Product Launch - Organic Footwear - Nov2025,2025-11-27 19:05:00,2,True,1241.05
sess_006616,user_015505,facebook,CAMP_0045,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-09-30 09:48:00,1,False,0.0
sess_006617,user_015505,instagram,CAMP_0042,Festive Campaign - Organic Footwear - Sep2025,2025-10-10 09:48:00,2,True,1499.68
sess_006618,user_015506,instagram,CAMP_0048,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-09-23 05:23:00,1,False,0.0
sess_006619,user_015506,google,CAMP_0034,Brand Awareness - Green Living - Sep2025,2025-10-05 05:23:00,2,True,1928.15
sess_006620,user_015507,instagram,CAMP_0001,Flash Sale - Eco Accessories - Sep2025,2025-11-19 04:32:00,1,False,0.0
sess_006621,user_015507,google,CAMP_0009,Brand Awareness - Green Living - Nov2025,2025-11-27 04:32:00,2,True,2002.79
sess_006622,user_015508,instagram,CAMP_0007,Flash Sale - Organic Footwear - Oct2025,2025-09-27 12:07:00,1,False,0.0
sess_006623,user_015508,facebook,CAMP_0005,Festive Campaign - Eco Accessories - Sep2025,2025-10-08 12:07:00,2,True,1134.05
sess_006624,user_015509,instagram,CAMP_0014,Flash Sale - Sustainable Clothing - Oct2025,2025-10-24 23:00:00,1,False,0.0
sess_006625,user_015509,google,CAMP_0022,Product Launch - Eco Accessories - Oct2025,2025-10-31 23:00:00,2,True,2583.87
sess_006626,user_015510,instagram,CAMP_0003,Flash Sale - Organic Footwear - Oct2025,2025-11-18 15:01:00,1,False,0.0
sess_006627,user_015510,facebook,CAMP_0044,Flash Sale - Organic Footwear - Nov2025,2025-11-24 15:01:00,2,True,2161.41
sess_006628,user_015511,facebook,CAMP_0044,Flash Sale - Organic Footwear - Nov2025,2025-10-17 06:02:00,1,False,0.0
sess_006629,user_015511,google,CAMP_0043,Brand Awareness - Eco Accessories - Oct2025,2025-10-24 06:02:00,2,True,3684.49
sess_006630,user_015512,facebook,CAMP_0044,Flash Sale - Organic Footwear - Nov2025,2025-10-18 23:33:00,1,False,0.0
sess_006631,user_015512,google,CAMP_0043,Brand Awareness - Eco Accessories - Oct2025,2025-10-24 23:33:00,2,True,2652.48
sess_006632,user_015513,google,CAMP_0016,Festive Campaign - Sustainable Clothing - Nov2025,2025-10-16 18:00:00,1,False,0.0
sess_006633,user_015513,instagram,CAMP_0031,Flash Sale - Organic Footwear - Sep2025,2025-10-23 18:00:00,2,True,3384.81
sess_006634,user_015514,google,CAMP_0032,Flash Sale - Eco Accessories - Oct2025,2025-10-14 08:44:00,1,False,0.0
sess_006635,user_015514,instagram,CAMP_0002,Product Launch - Eco Accessories - Oct2025,2025-10-23 08:44:00,2,True,1930.47
sess_006636,user_015515,instagram,CAMP_0002,Product Launch - Eco Accessories - Oct2025,2025-10-16 09:21:00,1,False,0.0
sess_006637,user_015515,facebook,CAMP_0006,Influencer Collaboration - Sustainable Clothing - Sep2025,2025-10-25 09:21:00,2,True,2472.25
sess_006638,user_015516,instagram,CAMP_0048,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-09-27 03:11:00,1,False,0.0
sess_006639,user_015516,google,CAMP_0034,Brand Awareness - Green Living - Sep2025,2025-10-05 03:11:00,2,True,2292.26
sess_006640,user_015517,google,CAMP_0039,Flash Sale - Sustainable Clothing - Oct2025,2025-11-26 12:19:00,1,False,0.0
sess_006641,user_015517,facebook,CAMP_0024,Product Launch - Organic Footwear - Nov2025,2025-11-27 12:19:00,2,True,1216.42
sess_006642,user_015518,facebook,CAMP_0011,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-11-03 00:23:00,1,False,0.0
sess_006643,user_015518,instagram,CAMP_0007,Flash Sale - Organic Footwear - Oct2025,2025-11-04 00:23:00,2,True,747.79
sess_006644,user_015519,google,CAMP_0043,Brand Awareness - Eco Accessories - Oct2025,2025-09-20 09:08:00,1,False,0.0
sess_006645,user_015519,instagram,CAMP_0017,Festive Campaign - Green Living - Sep2025,2025-10-01 09:08:00,2,True,2645.97
sess_006646,user_015520,instagram,CAMP_0001,Flash Sale - Eco Accessories - Sep2025,2025-11-24 23:35:00,1,False,0.0
sess_006647,user_015520,facebook,CAMP_0024,Product Launch - Organic Footwear - Nov2025,2025-11-27 23:35:00,2,True,2000.83
sess_006648,user_015521,google,CAMP_0015,Festive Campaign - Eco Accessories - Nov2025,2025-10-07 04:25:00,1,False,0.0
sess_006649,user_015521,facebook,CAMP_0011,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-10-18 04:25:00,2,True,718.9
sess_006650,user_015522,instagram,CAMP_0031,Flash Sale - Organic Footwear - Sep2025,2025-11-19 05:37:00,1,False,0.0
sess_006651,user_015522,facebook,CAMP_0024,Product Launch - Organic Footwear - Nov2025,2025-11-27 05:37:00,2,True,1412.74
sess_006652,user_015523,facebook,CAMP_0045,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-11-14 23:01:00,1,False,0.0
sess_006653,user_015523,instagram,CAMP_0035,Flash Sale - Organic Footwear - Nov2025,2025-11-15 23:01:00,2,True,1988.78
sess_006654,user_015524,google,CAMP_0012,Festive Campaign - Organic Footwear - Nov2025,2025-12-05 05:38:00,1,False,0.0
